Song Name,Song ID,Genres,Year,Main Genres
Paranoid,1Y373MqadDRtclJNdnUXVc,"['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",2009,"Metal Music, Rock Music"
I Need a Girl,6Wt5QBzHp9vdSLAFlvdnDQ,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",2009,"Hip hop Music, Pop Music"
Stroke Me,04vGO36ZMrGzqNjTVdopHL,[],2009,
Her Diamonds,3LtwmK1OfN0dGs9jf3qSjn,"['neo mellow', 'pop rock', 'post-grunge']",2009,"Pop Music, Rock Music"
Good One Comin' on,7DlENkBgvybu7rgnz5TyWb,"['modern southern rock', 'southern rock']",2009,Rock Music
Last Night on Earth,5TpPSTItCwtZ8Sltr3vdzm,"['modern rock', 'permanent wave', 'punk', 'rock']",2009,Rock Music
Overcome,2YmJZWGcy0yONMCsEKOuVD,"['alternative pop rock', 'modern alternative rock', 'modern rock']",2009,"Pop Music, Rock Music"
Solo Dolo (Nightmare),6xeTNdPnP5imNgDzFMfVfD,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",2009,"Hip hop Music, Pop Music"
Soy Lo Peor,6tlA9TBaGgY1xnqfJJL5bS,"['banda', 'musica mexicana', 'norteno']",2009,
Lost,3GZD6HmiNUhxXYf8Gch723,"['lgbtq+ hip hop', 'neo soul']",2009,Hip hop Music
Full Moon,0uwNtbl80CvP4EFio32PYv,[],2009,
Misguided Ghosts,2VYqkb77OjToeRAnMNd4yU,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",2009,"Pop Music, Rock Music"
Secret Door,4dtP86vkhzwNXCFpCtizce,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",2009,Rock Music
Boyfriend #2,3taIcgVjePRzkdz0ZmJbOi,"['dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2009,"Hip hop Music, Pop Music"
Pretty Visitors,45n7uujqwmMyBMjBu9SwRu,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",2009,Rock Music
Mi amor es para ti,7pVViW51vp66dqaBRkmAv7,"['grupera', 'mexican rock-and-roll', 'ranchera']",2009,Rock Music
How Deep The Father's Love For Us,5yxV7E3ezJA6rF4ICYYSZV,"['ccm', 'worship']",2009,
The Words I Would Say,0HxKVc6xb4WFhWRDzlj7sS,"['ccm', 'christian alternative rock', 'christian indie', 'christian music']",2009,Rock Music
Ignant Shit (feat. Lil Wayne),2hcohLIysMxofYziluXCoX,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",2009,"Hip hop Music, Pop Music"
I Never Told You,2rJWnAqSuLMls0KOv416Io,"['dance pop', 'neo mellow', 'pop']",2009,Pop Music
Creere,2ORT42xQNKCKIEzIIqxbEv,"['latin christian', 'mariachi cristiano']",2009,
Glorious Day (Living He Loved Me),0co8dS1eYzTanYw3N5BEvM,"['ccm', 'christian alternative rock', 'christian music']",2009,Rock Music
"When They Fight, They Fight",0zqmyB1prgGGiOS10sjH8A,"['indie rock', 'indietronica', 'new orleans indie', 'shimmer pop', 'stomp and holler']",2009,"Pop Music, Rock Music"
Besos Mojados,3CJXDyvp8qPIJG8rh5nEUX,"['electro latino', 'reggaeton', 'trap latino', 'urbano latino']",2009,Reggae Music
Fall Away,77vDHmiANW3JS2gNN5q7pI,"['modern rock', 'pop', 'pov: indie', 'rock']",2009,"Pop Music, Rock Music"
My Mom,2ruw2Kq8lgyqwemZik9bUg,"['detroit hip hop', 'hip hop', 'rap']",2009,Hip hop Music
Ripped Pants,6jRX28JQ6SoyLj0FqYEqFs,"['cartoon', ""children's music""]",2009,
The Lime Tree,5IOmDUnTJwLQAuQnkPRCz5,"['high vibe', 'south carolina indie']",2009,
"Zoom, Zoom We're Going to the Moon",5o9AeVzzYjWyxem3qd60i3,"[""children's music"", 'nursery', ""preschool children's music""]",2009,
Sundown Syndrome,3ZuT0Evo8chdVM6rPXXqgd,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",2009,Rock Music
You And I,1tuSpba0RXUMubHpAOWlMN,"['bedroom pop', 'bedroom r&b']",2009,Pop Music
Champagne,0sY6ZUTh4yoctD8VIXz339,['pop'],2009,Pop Music
Me Hace Tanto Bien,0Si6gYXR84uWjRnCtJR4Fe,"['latin arena pop', 'latin pop', 'mariachi', 'mexican pop', 'musica mexicana', 'ranchera']",2009,Pop Music
Exploration,3TZ5SUq3BSWYSJCg5Xke8k,"['bajki', 'french soundtrack']",2009,
Undisclosed Desires,0It6VJoMAare1zdV2wxqZq,"['alternative rock', 'modern rock', 'permanent wave', 'rock']",2009,Rock Music
Milk - 2021 Remaster,7Jq4cV3F5puQfUAxL4sHL8,"['dream pop', 'glitchbreak', 'shoegaze']",2009,Pop Music
"Heartbroken, In Disrepair",38qu2X35K2g1HWfaksYQ4K,"['garage rock', 'modern blues rock']",2009,"Blues Music, Rock Music"
El Niño De La Tuna,6FooQEHlzu2d38aZ9SjJvV,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sierreno']",2009,
Much Better,2phOvDSPYV4n5hEmCbubOv,"['boy band', 'pop']",2009,Pop Music
Something Beautiful,6iz58z2LC8uHL3H2aiwX6I,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'folk-pop']",2009,"Folk Music, Pop Music, Rock Music"
If I Had You,0H1OyEooZ5SzBYYdJEzxoy,"['dance pop', 'idol', 'pop', 'post-teen pop']",2009,Pop Music
Arboles De La Barranca,3Oa31DdD8vxktKoyUf7RyZ,"['banda', 'musica mexicana']",2009,
La Número 20,4dmOQs3LUlmxGenu1GxogE,"['banda', 'musica mexicana', 'musica sonorense', 'norteno']",2009,
Gary's Song,6zyooAtuu9501vDvV7F8Ga,"['cartoon', ""children's music""]",2009,
Sin Evidencia,62w2zglpnJApdA3VqepzBZ,"['banda', 'musica mexicana', 'norteno']",2009,
She Is Love,2Dz5WpEWA0vhnMmEPYiZ2y,"['acoustic pop', 'charlottesville indie', 'neo mellow', 'neon pop punk', 'pop rock', 'viral pop']",2009,"Pop Music, Rock Music"
Hay Que Bonitos Ojos,6rsoekmBKB5s55u9PZDJSX,['tierra caliente'],2009,
No You Girls,4VP8QiCeaZq8BeTIUrMQOG,"['alternative rock', 'dance rock', 'indie rock', 'modern rock', 'rock', 'scottish rock']",2009,Rock Music
Goofy Goober Rock,3xZek9XkEaX130o3XN9cvd,"['cartoon', ""children's music""]",2009,
She's Not the Cheatin' Kind,55GofQZpujDbkLzoGGBmTf,"['contemporary country', 'country', 'country road']",2009,Country Music
Surfacing,0iget4icTqUya9wtpvCTF2,"['alternative metal', 'nu metal', 'rap metal', 'rock']",2009,"Metal Music, Rock Music"
Sometime Around Midnight,7Hn0bZgca6QFz6OyKkvAi6,"['la indie', 'metropopolis']",2009,Pop Music
Ring Ding Dong,4vLqN0bIxIQjlet2mIMBnx,"['k-pop', 'k-pop boy group']",2009,Pop Music
Words,1bgKMxPQU7JIZEhNsM1vFs,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",2009,Pop Music
Arrebato,1MBrYdxh8KkNmh34gARrEo,['latin christian'],2009,
Mentiras,3jRZg6U0m9Ir115Wt66ebU,"['corrido', 'corridos tumbados', 'norteno', 'sad sierreno']",2009,
I Exist I Exist I Exist,0nO25NiPrKX64oy7lz5ZaJ,"['bedroom pop', 'lo-fi emo', 'lo-fi indie']",2009,Pop Music
Trouble,7cRggVoZ18mmvIN2EcSQ3J,['modern country pop'],2009,"Pop Music, Country Music"
Blood Red Sentimental Blues,2akMYW6w4sOWL1nhTzPJWu,"['baroque pop', 'countrygaze']",2009,"Pop Music, Country Music"
Save a Horse (Ride a Cowboy),5s7m2xNZWgz5FqVSIvJcGA,"['contemporary country', 'country', 'country road']",2009,Country Music
New Theory,230SHXjjyWkT7Zorx6hsiy,"['chillwave', 'indietronica', 'neo-synthpop']",2009,Pop Music
Life After You,4gWTBq5Jftq5CEKYpLXD8R,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",2009,"Metal Music, Pop Music, Rock Music"
Drop It Low,77FVM2m7DYptj1geNF8PMm,[],2009,
Wetter,1RqV6dET5SZHKl8KbxnCtB,"['chicago rap', 'dirty south rap', 'gangster rap', 'trap']",2009,
Amarte A La Antigua,5kgAP05hS0tbGLV4FSKwxw,['sad sierreno'],2009,
When My Time Comes,2bit43ZeiBbbiHUtyWuthM,"['indie folk', 'modern folk rock', 'new americana', 'stomp and holler']",2009,"Folk Music, Rock Music"
Mr. Fox in the Fields,1Clu0gbMFEvJ3bdpgmlMvh,"['french soundtrack', 'orchestral soundtrack', 'soundtrack']",2009,
You're a Jerk,30QbrkRLEimw7HWXb7ntrU,['pop rap'],2009,Pop Music
We Made You,4UMTp91LHhvW33ol9ZQH0Q,"['detroit hip hop', 'hip hop', 'rap']",2009,Hip hop Music
Shooting Stars,0UeYCHOETPfai02uskjJ3x,"['alternative dance', 'australian dance', 'filter house', 'indietronica', 'nu disco']",2009,
The Call,09mEdoA6zrmBPgTEN5qXmN,"['canadian contemporary r&b', 'canadian pop', 'pop']",2009,Pop Music
Dumbledore's Farewell,0bmb8jg6ljmt8qBmIsMNvL,"['british soundtrack', 'soundtrack']",2009,
"If You Leave - From ""Pretty In Pink""",05oFyvdztPdpwSwpoclD4c,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",2009,Pop Music
Only Prettier,05Rdg52eBYVUy5A55rnz39,"['contemporary country', 'country', 'country dawn', 'country road']",2009,Country Music
That Moon Song,3lw0CSMQ88LcN0ZMP6DlWi,"['indie folk', 'pop folk', 'stomp and flutter', 'stomp and holler']",2009,"Folk Music, Pop Music"
Te Perdonaría,0fOcoVDRswPO5bIviynzvJ,[],2009,
Kings And Queens,4sjLcE0GQ6urc4iUXsUPe9,"['modern rock', 'post-grunge']",2009,Rock Music
Brand New,001UkMQHw4zXfFNdKpwXAF,"['contemporary country', 'country', 'country road']",2009,Country Music
Howl,0grFc6klR3hxoHLcgCYsF4,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",2009,"Blues Music, Rock Music"
Oh Ms Believer,3FvV3j98xtcylQF1drDc9j,"['modern rock', 'pop', 'pov: indie', 'rock']",2009,"Pop Music, Rock Music"
Water,5aIVCx5tnk0ntmdiinnYvw,[],2009,
Wasted (feat. Plies),11hQvcLydGTyXS3Wo6AkmW,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2009,"Hip hop Music, Pop Music"
Birthday Sex,4NpDZPwSXmL0cCTaJuVrCw,"['chicago rap', 'pop rap', 'r&b', 'trap', 'urban contemporary']",2009,Pop Music
No Te Extraño,1AslASLer2LyAoxg79wdmX,"['banda', 'musica mexicana', 'norteno']",2009,
No Games,2zRR41MU5nXB1LeBkyjgtV,"['dancehall', 'reggae fusion']",2009,Reggae Music
A Prophecy,582VSFPYCNvLdmXLvhoyzl,"['alternative metal', 'metalcore', 'pop punk', 'post-grunge', 'trancecore', 'uk metalcore']",2009,"Metal Music, Pop Music"
El Rey Te Mandó Llamar,4yot6gJqaEvD5A8bLUjbn2,['latin christian'],2009,
Break Up,4kV4N9D1iKVxx1KLvtTpjS,['pop'],2009,Pop Music
My Propeller,2hmHlBM0kPBm17Y7nVIW9f,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",2009,Rock Music
Agua De Té,2UwprRPnvsWhN3ygnpayMD,"['corrido', 'musica mexicana', 'norteno', 'sierreno']",2009,
Before The Storm - featuring Miley Cyrus,531muHgVZoRgYXK5Qb59Pz,"['boy band', 'pop']",2009,Pop Music
You Love Me Anyway,7KT088cs0FVVQum6IyT0X9,"['ccm', 'christian alternative rock', 'christian indie', 'christian music']",2009,Rock Music
Here We Go Again,1NhjYYcYTRywc0di98xHxf,"['canadian contemporary r&b', 'canadian pop', 'pop']",2009,Pop Music
"Move, Shake, Drop",4e5IMo6PsFM3685ZY0wvEQ,"['bass music', 'miami bass', 'miami hip hop']",2009,Hip hop Music
Permitame,0X5jHsNHshuHNfAWs1sxQ5,"['reggaeton', 'urbano latino']",2009,Reggae Music
"Stop, Look, Listen (To Your Heart)",24Wg5AQK6AaNyZBTpL1unQ,"['smooth jazz', 'smooth saxophone']",2009,Jazz Music
Mind of a Maniac,6RZNcc5xNJJ5XYaMRvAXHj,"['baton rouge rap', 'dirty south rap', 'memphis hip hop', 'southern hip hop', 'trap']",2009,Hip hop Music
Hard To See,6AYpL5yUGbvwNaTUzLpNcA,"['alternative metal', 'groove metal', 'nu metal']",2009,Metal Music
You Should Be Dancing,2xiOdusRnZezQok1RgLNeS,"['disco', 'mellow gold', 'soft rock']",2009,Rock Music
Tell Me Something I Don't Know,6nhvIZeu7g6OsDCLj1DKLl,['pop'],2009,Pop Music
If I Had a Heart,3eJyXwiYepWvEDKABhm7lL,"['alternative dance', 'art pop', 'dark pop', 'electronica', 'neo-synthpop', 'swedish electropop', 'swedish synth', 'swedish synthpop']",2009,"Pop Music, Electronic Music"
Perrona Parranda,3vMNxHcGK2MwkojZY7B662,"['musica mexicana', 'norteno']",2009,
Summertime,7eOuUmpnHBlg5zsm8Cs7c3,"['classic oklahoma country', 'modern country pop']",2009,"Pop Music, Country Music"
Crazy for You,6B4oVElDIKRNcNUary0WG7,"['dance pop', 'pop']",2009,Pop Music
No One Loves Me and Neither Do I,4Mxef2s34ecbB6UtSdSf9E,"['alternative metal', 'alternative rock', 'modern blues rock', 'modern rock', 'rock', 'supergroup']",2009,"Metal Music, Blues Music, Rock Music"
Aníron,0vDwe7rbzdVeGsfelTTrG5,"['celtic', 'middle earth', 'operatic pop']",2009,Pop Music
Break Your Little Heart,3d3rJ0qtOU5aNX324mNWfo,"['modern rock', 'neon pop punk', 'pop punk']",2009,"Pop Music, Rock Music"
Down in New Orleans,1fvc8FP8MUrIbHGYb4kF89,['movie tunes'],2009,
What Lies Beneath,2DezzC1osZwVm3lxIRlrCe,"['alternative metal', 'nu metal', 'post-grunge']",2009,Metal Music
