Year,Track Name,Artist Name(s),artist_popularity,popularity,duration_ms,explicit,release_date,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
2000,Who Let The Dogs Out,Baha Men,48,67,198400,False,2000,0.0605,0.869,0.887,0.0,0.0,0.148,-4.505,1.0,0.0993,129.221,0.784
2000,Trouble,Coldplay,87,73,273426,False,2000-07-10,0.189,0.565,0.546,0.0015,11.0,0.17,-7.496,0.0,0.0314,139.757,0.195
2000,Knife Prty,Deftones,77,64,289200,False,2000-05-16,0.00025,0.295,0.883,0.0234,0.0,0.137,-3.897,0.0,0.0446,74.483,0.118
2000,Loser,3 Doors Down,69,62,264800,False,2000,0.0108,0.493,0.88,2.66e-05,6.0,0.226,-6.424,0.0,0.0693,147.913,0.389
2000,Bring It On Home to Me,Sam Cooke,66,66,162533,False,2000-09-26,0.778,0.523,0.402,0.0,0.0,0.432,-8.233,1.0,0.0305,70.863,0.675
2000,Hot Dog,Limp Bizkit,73,67,230240,True,2000-10-17,0.00152,0.6,0.938,1.48e-05,1.0,0.369,-3.615,1.0,0.0701,101.183,0.597
2000,Cumbia De La Cobra,Fito Olivares y Su Grupo,56,64,198613,False,2000,0.045,0.744,0.738,0.0134,7.0,0.0746,-7.282,1.0,0.0362,98.14,0.924
2000,Slob On My Nob (feat. Project Pat),"Tear Da Club Up Thugs, Three 6 Mafia, Project Pat",43,61,118933,True,2000-11-01,0.00718,0.864,0.672,0.0,1.0,0.215,-5.168,0.0,0.261,84.823,0.562
2000,Around the World (La La La La La) - Radio Version,"A Touch Of Class, Pete Konemann",61,70,214533,False,2000-11-06,0.153,0.617,0.977,0.0016,9.0,0.133,-7.028,0.0,0.0276,131.965,0.679
2000,(What A) Wonderful World,Sam Cooke,66,68,125440,False,2000-09-26,0.627,0.691,0.507,0.0,11.0,0.457,-10.23,1.0,0.0343,128.518,0.885
2000,Modern Day Bonnie and Clyde,Travis Tritt,63,60,284173,False,2000-10-01,0.101,0.647,0.874,1.79e-05,9.0,0.277,-5.075,0.0,0.0337,89.727,0.918
2000,D>E>A>T>H>M>E>T>A>L,Panchiko,54,62,261849,False,2000-12-05,0.823,0.263,0.796,0.523,5.0,0.102,-7.29,0.0,0.044,87.014,0.256
2000,Un Idiota,Joan Sebastian,75,70,199482,False,2000-04-05,0.517,0.594,0.39,0.0,9.0,0.118,-9.174,1.0,0.0396,85.366,0.34
2000,In the End,Linkin Park,84,66,216800,False,2000-10-24,0.00834,0.555,0.844,0.0,3.0,0.0895,-6.567,0.0,0.0554,105.195,0.464
2000,99 Red Balloons,Goldfinger,54,64,229173,False,2000-03-28,0.00103,0.285,0.843,0.00037,4.0,0.327,-7.318,1.0,0.129,97.051,0.282
2000,Tu Cariñito,Luisito Ayala Y La Puerto Rican Power,55,73,251253,False,2000,0.337,0.667,0.873,2.24e-06,5.0,0.0338,-8.751,0.0,0.0469,187.441,0.92
2000,Right Now,SR-71,45,62,167200,False,2000-06-20,0.000289,0.524,0.967,7.41e-06,8.0,0.324,-3.322,1.0,0.0392,116.273,0.731
2000,La Vaca,Mala Fe,47,64,255533,False,2000,0.23,0.738,0.927,0.00515,9.0,0.684,-5.439,1.0,0.101,170.011,0.665
2000,My Generation,Limp Bizkit,73,69,221000,True,2000-10-17,0.00231,0.458,0.978,2.12e-06,11.0,0.111,-2.389,1.0,0.191,104.012,0.342
2000,Stronger,Britney Spears,79,67,203000,False,2000-05-16,0.128,0.707,0.923,0.000437,11.0,0.273,-3.957,1.0,0.0521,108.049,0.842
2000,Under The Influence,"Eminem, D12",89,67,321666,True,2000-05-23,0.0174,0.921,0.752,0.0,6.0,0.135,-4.32,1.0,0.27,96.985,0.705
2000,Tell It Like It Is,Aaron Neville,53,58,164560,False,2000-01-11,0.465,0.542,0.461,0.0,2.0,0.177,-7.071,0.0,0.0286,94.214,0.629
2000,Rx Queen,Deftones,77,61,268026,False,2000-05-16,0.000106,0.571,0.919,0.274,10.0,0.171,-6.596,1.0,0.0457,143.155,0.548
2000,Breathless,The Corrs,59,71,207506,False,2000-07-17,0.0541,0.607,0.82,6.8e-05,11.0,0.269,-7.754,1.0,0.0597,126.988,0.768
2000,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.","Frédéric Chopin, Mikhail Pletnev",72,68,259493,False,2000-01-01,0.992,0.225,0.0047,0.881,1.0,0.0722,-30.928,0.0,0.0509,163.665,0.186
2000,Sea of Love,Cat Power,55,63,139466,False,2000-03-21,0.94,0.585,0.0859,0.0,6.0,0.16,-11.478,0.0,0.0484,78.54,0.12
2000,Song 2,Blur,69,68,121880,False,2000-10-23,0.00188,0.658,0.709,0.00447,8.0,0.0657,-6.736,1.0,0.0904,129.701,0.855
2000,With You,Linkin Park,84,66,203266,False,2000-10-24,0.0037,0.421,0.978,0.0,6.0,0.111,-4.004,0.0,0.302,196.921,0.359
2000,La Playa,La Oreja de Van Gogh,71,76,247693,False,2000-09-07,0.175,0.589,0.552,0.0,9.0,0.106,-5.707,1.0,0.0268,88.535,0.311
2000,La Bomba,Azul Azul,48,67,123960,False,2000,0.119,0.923,0.768,0.0,1.0,0.0689,-7.321,1.0,0.0674,94.013,0.96
2000,You Can Do It,"Ice Cube, Mack 10, Ms. Toi",73,64,259088,True,2000-02-29,0.000931,0.947,0.853,0.0,1.0,0.0502,-4.489,0.0,0.164,99.887,0.887
2000,One Thing Leads To Another,The Fixx,43,57,205066,False,2000-08-08,0.177,0.785,0.95,0.00927,5.0,0.148,-6.715,0.0,0.0484,136.823,0.968
2000,3 Libras,A Perfect Circle,60,61,219640,False,2000-01-01,0.00383,0.518,0.744,0.007,9.0,0.078,-8.248,1.0,0.0374,144.019,0.211
2000,Sandstorm,Darude,58,68,225666,False,2000-01-01,0.146,0.532,0.967,0.985,11.0,0.115,-7.977,0.0,0.0457,136.083,0.59
